lot_id,defect_desc,date_key,total_panels,daily_base_rate,defect_panel_count,defect_rate
L3MY64012,暗点,20260520,5038,0.20154%,10,0.19849%
L3MY64013,暗点,20260520,4839,0.14760%,7,0.14466%
L3MY64014,暗点,20260520,4575,0.19696%,9,0.19672%
L3MY64015,暗点,20260521,5109,0.17531%,9,0.17616%
L3MY6401D,暗点,20260520,5279,0.21345%,11,0.20837%
L3MY5C01F,灰阶暗点,20260210,5636,0.00925%,1,0.01774%
L3MY5C021,灰阶暗点,20260227,5624,0.01179%,1,0.01778%
L3MY5C024,灰阶暗点,20260305,5612,0.01584%,1,0.01782%
L3MY5C02A,灰阶暗点,20260305,5668,0.01635%,1,0.01764%
L3MY5C02B,灰阶暗点,20260228,5643,0.00731%,0,0.00000%
L3MY5C02C,灰阶暗点,20260228,5645,0.00821%,0,0.00000%
L3MY5C02G,灰阶暗点,20260304,5644,0.00848%,0,0.00000%
L3MY5C02L,灰阶暗点,20260304,5643,0.01048%,1,0.01772%
L3MY5C02R,灰阶暗点,20260303,5663,0.00000%,0,0.00000%
L3MY61001,灰阶暗点,20260324,5643,0.01433%,1,0.01772%
L3MY6100B,灰阶暗点,20260323,5524,0.01926%,1,0.01810%
L3MY6100E,灰阶暗点,20260415,5678,0.00692%,0,0.00000%
L3MY62001,灰阶暗点,20260325,5648,0.01950%,1,0.01771%
L3MY62009,灰阶暗点,20260415,5648,0.00686%,0,0.00000%
L3MY6200A,灰阶暗点,20260414,5650,0.00968%,1,0.01770%
L3MY6200B,灰阶暗点,20260415,5648,0.00570%,0,0.00000%
L3MY6200H,灰阶暗点,20260414,5649,0.00824%,0,0.00000%
L3MY6200K,灰阶暗点,20260414,5664,0.00834%,0,0.00000%
L3MY6200L,灰阶暗点,20260330,5648,0.01355%,1,0.01771%
L3MY6200M,灰阶暗点,20260414,5660,0.00876%,0,0.00000%
L3MY6200N,灰阶暗点,20260414,5656,0.00875%,0,0.00000%
L3MY6200Q,灰阶暗点,20260414,5665,0.00675%,0,0.00000%
L3MY6200R,灰阶暗点,20260415,5667,0.00609%,0,0.00000%
L3MY63003,灰阶暗点,20260420,5467,0.01101%,1,0.01829%
L3MY63004,灰阶暗点,20260418,5663,0.00940%,1,0.01766%
L3MY63005,灰阶暗点,20260414,5665,0.00983%,1,0.01765%
L3MY63006,灰阶暗点,20260426,5471,0.00856%,0,0.00000%
L3MY63007,灰阶暗点,20260519,5015,0.01845%,1,0.01994%
L3MY6300A,灰阶暗点,20260420,5617,0.01145%,1,0.01780%
L3MY6300B,灰阶暗点,20260419,5628,0.01167%,1,0.01777%
L3MY6300C,灰阶暗点,20260419,5640,0.00940%,1,0.01773%
L3MY6300F,灰阶暗点,20260421,5657,0.01123%,1,0.01768%
L3MY6300G,灰阶暗点,20260425,5633,0.01324%,1,0.01775%
L3MY6300N,灰阶暗点,20260419,5659,0.00981%,1,0.01767%
L3MY6300P,灰阶暗点,20260515,5327,0.01883%,1,0.01877%
L3MY6300Q,灰阶暗点,20260418,5651,0.00931%,1,0.01770%
L3MY6300R,灰阶暗点,20260414,5662,0.00744%,0,0.00000%
L3MY6300U,灰阶暗点,20260421,5660,0.01074%,1,0.01767%
L3MY6300Y,灰阶暗点,20260418,5659,0.00784%,0,0.00000%
L3MY63010,灰阶暗点,20260419,5656,0.00949%,1,0.01768%
L3MY63011,灰阶暗点,20260515,4660,0.01436%,1,0.02146%
L3MY63014,灰阶暗点,20260425,5470,0.01198%,1,0.01828%
L3MY63015,灰阶暗点,20260419,5668,0.01334%,1,0.01764%
L3MY63016,灰阶暗点,20260419,5666,0.01142%,1,0.01765%
L3MY6301C,灰阶暗点,20260418,5673,0.01015%,1,0.01763%
L3MY6301G,灰阶暗点,20260426,5665,0.01027%,1,0.01765%
L3MY6301J,灰阶暗点,20260425,5664,0.01077%,1,0.01766%
L3MY6301K,灰阶暗点,20260515,5286,0.01450%,1,0.01892%
L3MY6301M,灰阶暗点,20260513,5579,0.01675%,1,0.01792%
L3MY6301P,灰阶暗点,20260514,5630,0.02052%,1,0.01776%
L3MY6301Y,灰阶暗点,20260513,5634,0.01554%,1,0.01775%
L3MY6301Z,灰阶暗点,20260512,5615,0.01848%,1,0.01781%
L3MY63021,灰阶暗点,20260512,5614,0.01719%,1,0.01781%
L3MY63022,灰阶暗点,20260513,5625,0.02123%,1,0.01778%
L3MY63025,灰阶暗点,20260512,5635,0.01504%,1,0.01775%
L3MY63027,灰阶暗点,20260513,5621,0.01483%,1,0.01779%
L3MY6302A,灰阶暗点,20260515,5323,0.01413%,1,0.01879%
L3MY64001,灰阶暗点,20260519,4867,0.02464%,1,0.02055%
L3MY6400A,灰阶暗点,20260515,5538,0.01867%,1,0.01806%
L3MY6400C,灰阶暗点,20260520,4583,0.01808%,1,0.02182%
L3MY6400L,灰阶暗点,20260520,4904,0.01996%,1,0.02039%
L3MY6400N,灰阶暗点,20260521,4945,0.02250%,1,0.02022%
L3MY6400V,灰阶暗点,20260520,4941,0.01550%,1,0.02024%
L3MY64013,灰阶暗点,20260520,4839,0.02067%,1,0.02067%
L3MY6401D,灰阶暗点,20260520,5279,0.01778%,1,0.01894%
L3MY5C010,群亮点,20260211,5200,0.00000%,0,0.00000%
L3MY5C011,群亮点,20260211,5555,0.00000%,0,0.00000%
L3MY5C012,群亮点,20260211,5650,0.00000%,0,0.00000%
L3MY5C014,群亮点,20260204,5642,0.00000%,0,0.00000%
L3MY5C015,群亮点,20260211,5359,0.00000%,0,0.00000%
L3MY5C017,群亮点,20260205,5659,0.00000%,0,0.00000%
L3MY5C018,群亮点,20260205,5603,0.00000%,0,0.00000%
L3MY5C019,群亮点,20260204,5656,0.00000%,0,0.00000%
L3MY5C01B,群亮点,20260207,5640,0.00000%,0,0.00000%
L3MY5C01C,群亮点,20260209,5615,0.00000%,0,0.00000%
L3MY5C01E,群亮点,20260210,5621,0.00000%,0,0.00000%
L3MY5C01F,群亮点,20260210,5636,0.00000%,0,0.00000%
L3MY5C01G,群亮点,20260210,5617,0.00000%,0,0.00000%
L3MY5C01H,群亮点,20260305,5650,0.02558%,1,0.01770%
L3MY5C01J,群亮点,20260207,5658,0.00000%,0,0.00000%
L3MY5C01K,群亮点,20260209,5601,0.00000%,0,0.00000%
L3MY5C01L,群亮点,20260212,5641,0.00000%,0,0.00000%
L3MY5C01M,群亮点,20260211,1876,0.00000%,0,0.00000%
L3MY5C01N,群亮点,20260210,5660,0.00000%,0,0.00000%
L3MY5C01P,群亮点,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,群亮点,20260210,5607,0.00000%,0,0.00000%
L3MY5C01S,群亮点,20260210,5436,0.00000%,0,0.00000%
L3MY5C01T,群亮点,20260210,5639,0.00000%,0,0.00000%
L3MY5C01U,群亮点,20260210,5630,0.00000%,0,0.00000%
L3MY5C01V,群亮点,20260211,5644,0.00000%,0,0.00000%
L3MY5C01W,群亮点,20260210,5649,0.00000%,0,0.00000%
L3MY5C01X,群亮点,20260209,5469,0.00000%,0,0.00000%
L3MY5C01Y,群亮点,20260212,5661,0.00000%,0,0.00000%
L3MY5C01Z,群亮点,20260305,5629,0.03115%,2,0.03553%
L3MY5C020,群亮点,20260305,5632,0.02596%,1,0.01776%
L3MY5C021,群亮点,20260227,5624,0.11341%,6,0.10669%
L3MY5C022,群亮点,20260304,5666,0.03358%,2,0.03530%
L3MY5C023,群亮点,20260228,5672,0.15382%,9,0.15867%
L3MY5C024,群亮点,20260305,5612,0.03047%,2,0.03564%
L3MY5C025,群亮点,20260228,5649,0.15077%,9,0.15932%
L3MY5C026,群亮点,20260227,5660,0.10713%,6,0.10601%
L3MY5C027,群亮点,20260305,5669,0.02752%,2,0.03528%
L3MY5C028,群亮点,20260305,5647,0.02575%,1,0.01771%
L3MY5C029,群亮点,20260306,5626,0.02168%,1,0.01777%
L3MY5C02A,群亮点,20260305,5668,0.02782%,2,0.03529%
L3MY5C02B,群亮点,20260228,5643,0.14274%,8,0.14177%
L3MY5C02C,群亮点,20260228,5645,0.16368%,9,0.15943%
L3MY5C02D,群亮点,20260305,5652,0.02916%,2,0.03539%
L3MY5C02E,群亮点,20260306,5630,0.02445%,1,0.01776%
L3MY5C02F,群亮点,20260305,5650,0.02880%,2,0.03540%
L3MY5C02G,群亮点,20260304,5644,0.03437%,2,0.03544%
L3MY5C02H,群亮点,20260304,5624,0.03904%,2,0.03556%
L3MY5C02J,群亮点,20260305,5664,0.02149%,1,0.01766%
L3MY5C02K,群亮点,20260305,5645,0.03173%,2,0.03543%
L3MY5C02L,群亮点,20260304,5643,0.03008%,2,0.03544%
L3MY5C02M,群亮点,20260305,5636,0.02157%,1,0.01774%
L3MY5C02N,群亮点,20260228,5646,0.14087%,8,0.14169%
L3MY5C02P,群亮点,20260403,5623,0.05110%,3,0.05335%
L3MY5C02Q,群亮点,20260305,5658,0.02703%,2,0.03535%
L3MY5C02R,群亮点,20260303,5663,0.04423%,3,0.05298%
L3MY5C02S,群亮点,20260304,5664,0.03220%,2,0.03531%
L3MY61001,群亮点,20260324,5643,0.05675%,3,0.05316%
L3MY61002,群亮点,20260324,5652,0.05524%,3,0.05308%
L3MY61003,群亮点,20260324,5551,0.04853%,3,0.05404%
L3MY61004,群亮点,20260324,5658,0.04520%,3,0.05302%
L3MY61005,群亮点,20260324,5656,0.04770%,3,0.05304%
L3MY61006,群亮点,20260324,5659,0.05261%,3,0.05301%
L3MY61007,群亮点,20260324,5260,0.05107%,3,0.05703%
L3MY61008,群亮点,20260325,5650,0.05895%,3,0.05310%
L3MY61009,群亮点,20260323,5635,0.04998%,3,0.05324%
L3MY6100A,群亮点,20260322,5634,0.04002%,2,0.03550%
L3MY6100B,群亮点,20260323,5524,0.04551%,3,0.05431%
L3MY6100C,群亮点,20260325,5666,0.04594%,3,0.05295%
L3MY6100D,群亮点,20260324,5460,0.04599%,3,0.05495%
L3MY6100E,群亮点,20260415,5678,0.09132%,5,0.08806%
L3MY6100F,群亮点,20260324,5647,0.05294%,3,0.05313%
L3MY6100G,群亮点,20260325,5654,0.04802%,3,0.05306%
L3MY6100H,群亮点,20260323,5657,0.04416%,2,0.03535%
L3MY6100J,群亮点,20260324,5626,0.03906%,2,0.03555%
L3MY62001,群亮点,20260325,5648,0.06418%,4,0.07082%
L3MY62002,群亮点,20260417,5633,0.08273%,5,0.08876%
L3MY62004,群亮点,20260325,5266,0.06155%,3,0.05697%
L3MY62005,群亮点,20260325,5642,0.06539%,4,0.07090%
L3MY62006,群亮点,20260326,5645,0.05231%,3,0.05314%
L3MY62007,群亮点,20260325,5635,0.05975%,3,0.05324%
L3MY62008,群亮点,20260326,5656,0.05107%,3,0.05304%
L3MY62009,群亮点,20260415,5648,0.07628%,4,0.07082%
L3MY6200A,群亮点,20260414,5650,0.08428%,5,0.08850%
L3MY6200B,群亮点,20260415,5648,0.07975%,5,0.08853%
L3MY6200C,群亮点,20260327,5653,0.05221%,3,0.05307%
L3MY6200D,群亮点,20260325,5546,0.05407%,3,0.05409%
L3MY6200F,群亮点,20260329,5604,0.03996%,2,0.03569%
L3MY6200G,群亮点,20260415,5660,0.08265%,5,0.08834%
L3MY6200H,群亮点,20260414,5649,0.07747%,4,0.07081%
L3MY6200J,群亮点,20260325,5654,0.05515%,3,0.05306%
L3MY6200K,群亮点,20260414,5664,0.09165%,5,0.08828%
L3MY6200L,群亮点,20260330,5648,0.05386%,3,0.05312%
L3MY6200N,群亮点,20260414,5656,0.08095%,5,0.08840%
L3MY6200P,群亮点,20260329,5653,0.04670%,3,0.05307%
L3MY6200Q,群亮点,20260414,5665,0.06671%,4,0.07061%
L3MY6200R,群亮点,20260415,5667,0.09870%,6,0.10588%
L3MY63001,群亮点,20260422,5667,0.09853%,6,0.10588%
L3MY63002,群亮点,20260419,5655,0.08411%,5,0.08842%
L3MY63003,群亮点,20260420,5467,0.09049%,5,0.09146%
L3MY63004,群亮点,20260418,5663,0.06384%,4,0.07063%
L3MY63005,群亮点,20260414,5665,0.08592%,5,0.08826%
L3MY63006,群亮点,20260426,5471,0.08680%,5,0.09139%
L3MY63007,群亮点,20260519,5015,0.05552%,3,0.05982%
L3MY63008,群亮点,20260420,5643,0.08688%,5,0.08861%
L3MY63009,群亮点,20260424,5659,0.10488%,6,0.10603%
L3MY6300A,群亮点,20260420,5617,0.07913%,4,0.07121%
L3MY6300B,群亮点,20260419,5628,0.09158%,5,0.08884%
L3MY6300C,群亮点,20260419,5640,0.08921%,5,0.08865%
L3MY6300E,群亮点,20260426,5630,0.06270%,4,0.07105%
L3MY6300F,群亮点,20260421,5657,0.08940%,5,0.08839%
L3MY6300G,群亮点,20260425,5633,0.06551%,4,0.07101%
L3MY6300H,群亮点,20260419,5643,0.08829%,5,0.08861%
L3MY6300J,群亮点,20260421,5637,0.06865%,4,0.07096%
L3MY6300K,群亮点,20260421,5673,0.08059%,5,0.08814%
L3MY6300L,群亮点,20260419,5659,0.09358%,5,0.08835%
L3MY6300M,群亮点,20260422,5659,0.06892%,4,0.07068%
L3MY6300N,群亮点,20260419,5659,0.09244%,5,0.08835%
L3MY6300P,群亮点,20260515,5327,0.13707%,7,0.13141%
L3MY6300Q,群亮点,20260418,5651,0.07892%,4,0.07078%
L3MY6300R,群亮点,20260414,5662,0.06995%,4,0.07065%
L3MY6300S,群亮点,20260426,5667,0.08224%,5,0.08823%
L3MY6300T,群亮点,20260420,5586,0.10503%,6,0.10741%
L3MY6300U,群亮点,20260421,5660,0.06173%,3,0.05300%
L3MY6300V,群亮点,20260421,5657,0.06886%,4,0.07071%
L3MY6300W,群亮点,20260421,5667,0.08631%,5,0.08823%
L3MY6300X,群亮点,20260423,5602,0.09503%,5,0.08925%
L3MY6300Y,群亮点,20260418,5659,0.08931%,5,0.08835%
L3MY6300Z,群亮点,20260513,5501,0.13714%,8,0.14543%
L3MY63010,群亮点,20260419,5656,0.09791%,6,0.10608%
L3MY63011,群亮点,20260515,4660,0.14595%,7,0.15021%
L3MY63012,群亮点,20260424,5684,0.08611%,5,0.08797%
L3MY63013,群亮点,20260426,5464,0.07811%,4,0.07321%
L3MY63014,群亮点,20260425,5470,0.08087%,4,0.07313%
L3MY63015,群亮点,20260419,5668,0.07355%,4,0.07057%
L3MY63016,群亮点,20260419,5666,0.07488%,4,0.07060%
L3MY6301A,群亮点,20260421,5648,0.08785%,5,0.08853%
L3MY6301C,群亮点,20260418,5673,0.06643%,4,0.07051%
L3MY6301D,群亮点,20260421,5673,0.08112%,5,0.08814%
L3MY6301E,群亮点,20260517,4484,0.14713%,7,0.15611%
L3MY6301F,群亮点,20260425,5657,0.09004%,5,0.08839%
L3MY6301G,群亮点,20260426,5665,0.08077%,5,0.08826%
L3MY6301H,群亮点,20260422,5668,0.07215%,4,0.07057%
L3MY6301J,群亮点,20260425,5664,0.07621%,4,0.07062%
L3MY6301K,群亮点,20260515,5286,0.17220%,9,0.17026%
L3MY6301M,群亮点,20260513,5579,0.15080%,8,0.14339%
L3MY6301Q,群亮点,20260422,5676,0.07249%,4,0.07047%
L3MY6301S,群亮点,20260426,5666,0.07694%,4,0.07060%
L3MY6301T,群亮点,20260513,5602,0.15809%,9,0.16066%
L3MY6301U,群亮点,20260424,5664,0.08179%,5,0.08828%
L3MY6301V,群亮点,20260425,5664,0.07911%,4,0.07062%
L3MY6301X,群亮点,20260422,5658,0.09165%,5,0.08837%
L3MY6301Y,群亮点,20260513,5634,0.15797%,9,0.15974%
L3MY6301Z,群亮点,20260512,5615,0.16403%,9,0.16028%
L3MY63020,群亮点,20260513,5430,0.12537%,7,0.12891%
L3MY63021,群亮点,20260512,5614,0.14244%,8,0.14250%
L3MY63022,群亮点,20260513,5625,0.16769%,9,0.16000%
L3MY63023,群亮点,20260514,5566,0.16243%,9,0.16170%
L3MY63024,群亮点,20260513,5646,0.12160%,7,0.12398%
L3MY63026,群亮点,20260513,5633,0.11693%,7,0.12427%
L3MY63027,群亮点,20260513,5621,0.13958%,8,0.14232%
L3MY63028,群亮点,20260516,5347,0.16439%,9,0.16832%
L3MY63029,群亮点,20260425,5664,0.07928%,4,0.07062%
L3MY6302A,群亮点,20260515,5323,0.13213%,7,0.13150%
L3MY6302B,群亮点,20260516,5591,0.12195%,7,0.12520%
L3MY6302C,群亮点,20260516,5463,0.15390%,8,0.14644%
L3MY64001,群亮点,20260519,4867,0.05295%,3,0.06164%
L3MY64003,群亮点,20260516,5561,0.14431%,8,0.14386%
L3MY64004,群亮点,20260515,5594,0.12851%,7,0.12513%
L3MY64006,群亮点,20260517,5167,0.12819%,7,0.13548%
L3MY64008,群亮点,20260521,4694,0.04320%,2,0.04261%
L3MY6400B,群亮点,20260519,5039,0.05275%,3,0.05954%
L3MY6400C,群亮点,20260520,4583,0.04775%,2,0.04364%
L3MY6400D,群亮点,20260521,4540,0.05189%,2,0.04405%
L3MY6400E,群亮点,20260521,4641,0.03691%,2,0.04309%
L3MY6400F,群亮点,20260517,5292,0.11864%,6,0.11338%
L3MY6400J,群亮点,20260519,5315,0.06345%,3,0.05644%
L3MY6400K,群亮点,20260520,4828,0.05169%,2,0.04143%
L3MY6400L,群亮点,20260520,4904,0.05507%,3,0.06117%
L3MY6400M,群亮点,20260516,5499,0.14932%,8,0.14548%
L3MY6400N,群亮点,20260521,4945,0.04304%,2,0.04044%
L3MY6400R,群亮点,20260520,5031,0.04099%,2,0.03975%
L3MY6400V,群亮点,20260520,4941,0.05358%,3,0.06072%
L3MY6400W,群亮点,20260521,4800,0.04442%,2,0.04167%
L3MY6400X,群亮点,20260520,4927,0.04134%,2,0.04059%
L3MY6400Z,群亮点,20260519,4827,0.05482%,3,0.06215%
L3MY64011,群亮点,20260520,4223,0.05040%,2,0.04736%
L3MY64012,群亮点,20260520,5038,0.04481%,2,0.03970%
L3MY64013,群亮点,20260520,4839,0.05261%,3,0.06200%
L3MY64014,群亮点,20260520,4575,0.05011%,2,0.04372%
L3MY64015,群亮点,20260521,5109,0.04572%,2,0.03915%
L3MY64018,群亮点,20260521,4558,0.03974%,2,0.04388%
L3MY6401D,群亮点,20260520,5279,0.03973%,2,0.03789%
L3MY6401G,群亮点,20260521,4582,0.04948%,2,0.04365%
L3MY5C005,群暗点,20260211,5222,0.00000%,0,0.00000%
L3MY5C00W,群暗点,20260210,1392,0.00000%,0,0.00000%
L3MY5C00Y,群暗点,20260201,2847,0.00000%,0,0.00000%
L3MY5C010,群暗点,20260211,5200,0.00000%,0,0.00000%
L3MY5C011,群暗点,20260211,5555,0.00000%,0,0.00000%
L3MY5C012,群暗点,20260211,5650,0.00000%,0,0.00000%
L3MY5C014,群暗点,20260204,5642,0.00000%,0,0.00000%
L3MY5C015,群暗点,20260211,5359,0.00000%,0,0.00000%
L3MY5C017,群暗点,20260205,5659,0.00000%,0,0.00000%
L3MY5C018,群暗点,20260205,5603,0.00000%,0,0.00000%
L3MY5C019,群暗点,20260204,5656,0.00000%,0,0.00000%
L3MY5C01A,群暗点,20260211,5034,0.00000%,0,0.00000%
L3MY5C01B,群暗点,20260207,5640,0.00000%,0,0.00000%
L3MY5C01C,群暗点,20260209,5615,0.00000%,0,0.00000%
L3MY5C01D,群暗点,20260212,5644,0.00000%,0,0.00000%
L3MY5C01E,群暗点,20260210,5621,0.00000%,0,0.00000%
L3MY5C01F,群暗点,20260210,5636,0.00000%,0,0.00000%
L3MY5C01G,群暗点,20260210,5617,0.00000%,0,0.00000%
L3MY5C01H,群暗点,20260305,5650,0.44976%,25,0.44248%
L3MY5C01J,群暗点,20260207,5658,0.00000%,0,0.00000%
L3MY5C01K,群暗点,20260209,5601,0.00000%,0,0.00000%
L3MY5C01L,群暗点,20260212,5641,0.00000%,0,0.00000%
L3MY5C01M,群暗点,20260211,1876,0.00000%,0,0.00000%
L3MY5C01N,群暗点,20260210,5660,0.00000%,0,0.00000%
L3MY5C01P,群暗点,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,群暗点,20260210,5607,0.00000%,0,0.00000%
L3MY5C01R,群暗点,20260202,5660,0.00000%,0,0.00000%
L3MY5C01S,群暗点,20260210,5436,0.00000%,0,0.00000%
L3MY5C01T,群暗点,20260210,5639,0.00000%,0,0.00000%
L3MY5C01U,群暗点,20260210,5630,0.00000%,0,0.00000%
L3MY5C01V,群暗点,20260211,5644,0.00000%,0,0.00000%
L3MY5C01W,群暗点,20260210,5649,0.00000%,0,0.00000%
L3MY5C01X,群暗点,20260209,5469,0.00000%,0,0.00000%
L3MY5C01Y,群暗点,20260212,5661,0.00000%,0,0.00000%
L3MY5C01Z,群暗点,20260305,5629,0.32664%,18,0.31977%
L3MY5C020,群暗点,20260305,5632,0.46643%,26,0.46165%
L3MY5C021,群暗点,20260227,5624,0.39713%,22,0.39118%
L3MY5C022,群暗点,20260304,5666,0.45943%,26,0.45888%
L3MY5C023,群暗点,20260228,5672,0.34477%,20,0.35261%
L3MY5C024,群暗点,20260305,5612,0.34393%,19,0.33856%
L3MY5C025,群暗点,20260228,5649,0.43218%,24,0.42485%
L3MY5C026,群暗点,20260227,5660,0.48894%,28,0.49470%
L3MY5C027,群暗点,20260305,5669,0.34411%,20,0.35280%
L3MY5C028,群暗点,20260305,5647,0.43172%,24,0.42500%
L3MY5C029,群暗点,20260306,5626,0.35166%,20,0.35549%
L3MY5C02A,群暗点,20260305,5668,0.42277%,24,0.42343%
L3MY5C02B,群暗点,20260228,5643,0.48303%,27,0.47847%
L3MY5C02C,群暗点,20260228,5645,0.45097%,25,0.44287%
L3MY5C02D,群暗点,20260305,5652,0.41246%,23,0.40694%
L3MY5C02E,群暗点,20260306,5630,0.47989%,27,0.47957%
L3MY5C02F,群暗点,20260305,5650,0.39960%,23,0.40708%
L3MY5C02G,群暗点,20260304,5644,0.50820%,29,0.51382%
L3MY5C02H,群暗点,20260304,5624,0.43350%,24,0.42674%
L3MY5C02J,群暗点,20260305,5664,0.34360%,19,0.33545%
L3MY5C02K,群暗点,20260305,5645,0.35603%,20,0.35430%
L3MY5C02L,群暗点,20260304,5643,0.35462%,20,0.35442%
L3MY5C02M,群暗点,20260305,5636,0.39404%,22,0.39035%
L3MY5C02N,群暗点,20260228,5646,0.50585%,29,0.51364%
L3MY5C02P,群暗点,20260403,5623,0.52892%,30,0.53352%
L3MY5C02Q,群暗点,20260305,5658,0.37314%,21,0.37116%
L3MY5C02R,群暗点,20260303,5663,0.55559%,31,0.54741%
L3MY5C02S,群暗点,20260304,5664,0.52145%,30,0.52966%
L3MY61001,群暗点,20260324,5643,0.46985%,27,0.47847%
L3MY61002,群暗点,20260324,5652,0.51115%,29,0.51309%
L3MY61003,群暗点,20260324,5551,0.56607%,31,0.55846%
L3MY61004,群暗点,20260324,5658,0.51445%,29,0.51255%
L3MY61005,群暗点,20260324,5656,0.58673%,33,0.58345%
L3MY61006,群暗点,20260324,5659,0.42825%,24,0.42410%
L3MY61007,群暗点,20260324,5260,0.53609%,28,0.53232%
L3MY61008,群暗点,20260325,5650,0.41231%,23,0.40708%
L3MY61009,群暗点,20260323,5635,0.48091%,27,0.47915%
L3MY6100A,群暗点,20260322,5634,0.35767%,20,0.35499%
L3MY6100B,群暗点,20260323,5524,0.42480%,23,0.41636%
L3MY6100C,群暗点,20260325,5666,0.54293%,31,0.54712%
L3MY6100D,群暗点,20260324,5460,0.47565%,26,0.47619%
L3MY6100E,群暗点,20260415,5678,0.50187%,28,0.49313%
L3MY6100F,群暗点,20260324,5647,0.60206%,34,0.60209%
L3MY6100G,群暗点,20260325,5654,0.47599%,27,0.47754%
L3MY6100H,群暗点,20260323,5657,0.50824%,29,0.51264%
L3MY6100J,群暗点,20260324,5626,0.46321%,26,0.46214%
L3MY62001,群暗点,20260325,5648,0.43524%,25,0.44263%
L3MY62002,群暗点,20260417,5633,0.52727%,30,0.53258%
L3MY62004,群暗点,20260325,5266,0.45392%,24,0.45575%
L3MY62005,群暗点,20260325,5642,0.55546%,31,0.54945%
L3MY62006,群暗点,20260326,5645,0.43367%,24,0.42516%
L3MY62007,群暗点,20260325,5635,0.43074%,24,0.42591%
L3MY62008,群暗点,20260326,5656,0.36996%,21,0.37129%
L3MY62009,群暗点,20260415,5648,0.50539%,29,0.51346%
L3MY6200A,群暗点,20260414,5650,0.49385%,28,0.49558%
L3MY6200B,群暗点,20260415,5648,0.49399%,28,0.49575%
L3MY6200C,群暗点,20260327,5653,0.40322%,23,0.40686%
L3MY6200D,群暗点,20260325,5546,0.43134%,24,0.43274%
L3MY6200F,群暗点,20260329,5604,0.57721%,32,0.57102%
L3MY6200G,群暗点,20260415,5660,0.43536%,25,0.44170%
L3MY6200H,群暗点,20260414,5649,0.49881%,28,0.49566%
L3MY6200J,群暗点,20260325,5654,0.53934%,30,0.53060%
L3MY6200K,群暗点,20260414,5664,0.49859%,28,0.49435%
L3MY6200L,群暗点,20260330,5648,0.47387%,27,0.47805%
L3MY6200M,群暗点,20260414,5660,0.58040%,33,0.58304%
L3MY6200N,群暗点,20260414,5656,0.48737%,28,0.49505%
L3MY6200P,群暗点,20260329,5653,0.52016%,29,0.51300%
L3MY6200Q,群暗点,20260414,5665,0.60807%,34,0.60018%
L3MY6200R,群暗点,20260415,5667,0.40522%,23,0.40586%
L3MY63001,群暗点,20260422,5667,0.51786%,29,0.51173%
L3MY63002,群暗点,20260419,5655,0.59077%,33,0.58355%
L3MY63003,群暗点,20260420,5467,0.44225%,24,0.43900%
L3MY63004,群暗点,20260418,5663,0.53823%,30,0.52975%
L3MY63005,群暗点,20260414,5665,0.56761%,32,0.56487%
L3MY63006,群暗点,20260426,5471,0.42729%,23,0.42040%
L3MY63007,群暗点,20260519,5015,0.59442%,30,0.59821%
L3MY63008,群暗点,20260420,5643,0.38420%,22,0.38986%
L3MY63009,群暗点,20260424,5659,0.47699%,27,0.47712%
L3MY6300A,群暗点,20260420,5617,0.51261%,29,0.51629%
L3MY6300B,群暗点,20260419,5628,0.41477%,23,0.40867%
L3MY6300C,群暗点,20260419,5640,0.51375%,29,0.51418%
L3MY6300D,群暗点,20260516,5293,0.42523%,23,0.43454%
L3MY6300E,群暗点,20260426,5630,0.46165%,26,0.46181%
L3MY6300F,群暗点,20260421,5657,0.49502%,28,0.49496%
L3MY6300G,群暗点,20260425,5633,0.45202%,25,0.44381%
L3MY6300H,群暗点,20260419,5643,0.49390%,28,0.49619%
L3MY6300J,群暗点,20260421,5637,0.52963%,30,0.53220%
L3MY6300K,群暗点,20260421,5673,0.56485%,32,0.56408%
L3MY6300L,群暗点,20260419,5659,0.46117%,26,0.45945%
L3MY6300M,群暗点,20260422,5659,0.55452%,31,0.54780%
L3MY6300N,群暗点,20260419,5659,0.40268%,23,0.40643%
L3MY6300P,群暗点,20260515,5327,0.45012%,24,0.45054%
L3MY6300Q,群暗点,20260418,5651,0.43409%,25,0.44240%
L3MY6300R,群暗点,20260414,5662,0.52926%,30,0.52985%
L3MY6300S,群暗点,20260426,5667,0.46073%,26,0.45880%
L3MY6300T,群暗点,20260420,5586,0.52335%,29,0.51916%
L3MY6300U,群暗点,20260421,5660,0.56031%,32,0.56537%
L3MY6300V,群暗点,20260421,5657,0.55102%,31,0.54799%
L3MY6300W,群暗点,20260421,5667,0.44158%,25,0.44115%
L3MY6300X,群暗点,20260423,5602,0.56538%,32,0.57122%
L3MY6300Y,群暗点,20260418,5659,0.59298%,34,0.60081%
L3MY6300Z,群暗点,20260513,5501,0.45316%,25,0.45446%
L3MY63010,群暗点,20260419,5656,0.53700%,30,0.53041%
L3MY63011,群暗点,20260515,4660,0.41147%,19,0.40773%
L3MY63012,群暗点,20260424,5684,0.58907%,33,0.58058%
L3MY63013,群暗点,20260426,5464,0.56091%,31,0.56735%
L3MY63014,群暗点,20260425,5470,0.51651%,28,0.51188%
